Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17,Symptom_1_cat,Symptom_2_cat,Symptom_3_cat,Symptom_4_cat,Symptom_5_cat,Symptom_6_cat,Symptom_7_cat,Symptom_8_cat,Symptom_9_cat,Symptom_10_cat,Symptom_11_cat,Symptom_12_cat,Symptom_13_cat,Symptom_14_cat,Symptom_15_cat,Symptom_16_cat,Symptom_17_cat
Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,4,6,48,67,85,93,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,None,6,48,67,85,93,74,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,skin_rash,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,None,4,48,67,85,93,74,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,skin_rash,joint_pain,silver_like_dusting,small_dents_in_nails,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,None,4,6,67,85,93,74,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,skin_rash,joint_pain,skin_peeling,small_dents_in_nails,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,None,4,6,48,85,93,74,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,None,4,6,48,67,93,74,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,None,None,None,None,None,None,None,None,None,None,None,None,4,6,48,67,85,74,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,4,6,48,67,85,93,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,4,6,48,67,85,93,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,4,34,39,62,79,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,4,34,39,62,79,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,None,34,39,62,79,74,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,None,4,39,62,79,74,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,None,4,39,62,79,74,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,high_fever,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,None,4,34,62,79,74,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,high_fever,blister,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,None,4,34,39,79,74,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,None,None,None,None,None,None,None,None,None,None,None,None,None,4,34,39,62,74,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,4,34,39,62,79,74,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,blister,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,None,4,39,62,79,74,74,74,74,74,74,74,74,74,74,74,74,74
Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,None,None,None,None,None,None,None,None,None,None,None,None,None,3,4,41,60,74,74,74,74,74,74,74,74,74,74,74,74,74
Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,None,None,None,None,None,None,None,None,None,None,None,None,None,7,26,5,57,74,74,74,74,74,74,74,74,74,74,74,74,74
GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,None,None,None,None,None,None,None,None,None,None,None,10,9,42,1,22,21,74,74,74,74,74,74,74,74,74,74,74
Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,None,None,None,None,None,None,None,None,None,None,3,1,19,40,46,54,86,74,74,74,74,74,74,74,74,74,74
Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,spotting_urination,None,None,None,None,None,None,None,None,None,None,None,None,3,4,10,13,76,74,74,74,74,74,74,74,74,74,74,74,74
Peptic ulcer diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,None,None,None,None,None,None,None,None,None,None,None,1,25,46,54,78,88,74,74,74,74,74,74,74,74,74,74,74
AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,None,None,None,None,None,None,None,None,None,None,None,None,None,14,24,34,63,74,74,74,74,74,74,74,74,74,74,74,74,74
Diabetes ,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,None,None,None,None,None,None,None,2,29,47,52,83,65,69,82,108,114,74,74,74,74,74,74,74
Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,None,None,None,None,None,None,None,None,None,None,None,None,None,1,23,35,56,74,74,74,74,74,74,74,74,74,74,74,74,74
Bronchial Asthma,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,None,None,None,None,None,None,None,None,None,None,None,2,22,34,18,77,89,74,74,74,74,74,74,74,74,74,74,74
Hypertension ,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,None,None,None,None,None,None,None,None,None,None,None,None,8,21,37,61,75,74,74,74,74,74,74,74,74,74,74,74,74
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,None,None,None,None,None,None,None,None,9,25,8,65,82,32,99,106,107,74,74,74,74,74,74,74,74
Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,None,None,None,None,None,None,None,None,None,None,None,None,15,20,31,37,61,74,74,74,74,74,74,74,74,74,74,74,74
Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,None,None,None,None,None,None,None,None,None,None,None,None,None,1,8,36,59,74,74,74,74,74,74,74,74,74,74,74,74,74
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,None,None,None,None,None,None,None,None,None,3,1,2,29,34,19,66,54,74,74,74,74,74,74,74,74,74
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,None,None,None,None,None,None,None,None,None,5,1,34,38,8,40,56,101,74,74,74,74,74,74,74,74,74
Chicken pox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,None,None,None,None,None,None,3,4,2,52,34,8,46,104,100,97,117,74,74,74,74,74,74
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,None,None,None,4,5,6,1,2,34,8,40,46,116,15,97,101,117,74,74,74
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,None,None,None,None,None,None,5,1,2,34,8,40,11,54,56,115,122,74,74,74,74,74,74
hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,None,None,None,None,None,None,6,1,19,66,40,46,54,56,104,86,101,74,74,74,74,74,74
Hepatitis B,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,None,None,None,None,None,3,2,52,19,66,46,54,103,86,97,118,125,74,74,74,74,74
Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,None,None,None,None,None,None,None,None,None,None,None,2,19,40,46,86,77,74,74,74,74,74,74,74,74,74,74,74
Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,None,None,None,None,None,None,None,None,6,1,2,19,66,40,46,54,86,74,74,74,74,74,74,74,74
Hepatitis E,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,None,None,None,None,6,1,2,34,19,66,40,46,54,86,123,124,128,74,74,74,74
Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,None,None,None,None,None,None,None,None,None,None,1,19,54,68,80,91,96,74,74,74,74,74,74,74,74,74,74
Tuberculosis,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,None,5,1,2,29,22,34,18,38,46,104,86,100,97,105,21,131,74
Common Cold,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,7,5,2,22,34,8,100,97,105,111,119,126,129,130,21,132,101
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,None,None,None,None,None,None,5,2,22,34,18,38,97,105,21,98,120,74,74,74,74,74,74
Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,None,None,None,None,None,None,None,None,None,None,None,None,11,27,49,70,87,74,74,74,74,74,74,74,74,74,74,74,74
Heart attack,vomiting,breathlessness,sweating,chest_pain,None,None,None,None,None,None,None,None,None,None,None,None,None,1,18,38,21,74,74,74,74,74,74,74,74,74,74,74,74,74
Varicose veins,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,None,None,None,None,None,None,None,None,None,None,2,28,53,69,84,92,94,74,74,74,74,74,74,74,74,74,74
Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,None,None,None,None,2,17,44,30,52,37,95,102,109,112,99,106,121,74,74,74,74
Hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness,sweating,diarrhoea,fast_heart_rate,excessive_hunger,muscle_weakness,irritability,abnormal_menstruation,None,None,None,None,None,None,2,30,29,47,38,56,98,82,12,106,121,74,74,74,74,74,74
Hypoglycemia,vomiting,fatigue,anxiety,sweating,headache,nausea,blurred_and_distorted_vision,excessive_hunger,drying_and_tingling_lips,slurred_speech,irritability,palpitations,None,None,None,None,None,1,2,51,38,8,40,65,82,110,113,106,127,74,74,74,74,74
Osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain,swelling_joints,painful_walking,None,None,None,None,None,None,None,None,None,None,None,6,31,55,72,50,81,74,74,74,74,74,74,74,74,74,74,74
Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,painful_walking,None,None,None,None,None,None,None,None,None,None,None,None,12,32,50,71,81,74,74,74,74,74,74,74,74,74,74,74,74
(vertigo) Paroymsal  Positional Vertigo,vomiting,headache,nausea,spinning_movements,loss_of_balance,unsteadiness,None,None,None,None,None,None,None,None,None,None,None,1,8,40,73,61,90,74,74,74,74,74,74,74,74,74,74,74
Acne,skin_rash,pus_filled_pimples,blackheads,scurring,None,None,None,None,None,None,None,None,None,None,None,None,None,4,33,45,64,74,74,74,74,74,74,74,74,74,74,74,74,74
Urinary tract infection,burning_micturition,bladder_discomfort,foul_smell_ofurine,continuous_feel_of_urine,None,None,None,None,None,None,None,None,None,None,None,None,None,13,16,43,58,74,74,74,74,74,74,74,74,74,74,74,74,74
Psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting,small_dents_in_nails,inflammatory_nails,None,None,None,None,None,None,None,None,None,None,None,4,6,48,67,85,93,74,74,74,74,74,74,74,74,74,74,74
Impetigo,skin_rash,high_fever,blister,red_sore_around_nose,yellow_crust_ooze,None,None,None,None,None,None,None,None,None,None,None,None,4,34,39,62,79,74,74,74,74,74,74,74,74,74,74,74,74
Fungal infection,itching,skin_rash,nodal_skin_eruptions,dischromic_patches,None,None,None,None,None,None,None,None,None,None,None,None,None,3,4,41,60,74,74,74,74,74,74,74,74,74,74,74,74,74
Allergy,continuous_sneezing,shivering,chills,watering_from_eyes,None,None,None,None,None,None,None,None,None,None,None,None,None,7,26,5,57,74,74,74,74,74,74,74,74,74,74,74,74,74
GERD,stomach_pain,acidity,ulcers_on_tongue,vomiting,cough,chest_pain,None,None,None,None,None,None,None,None,None,None,None,10,9,42,1,22,21,74,74,74,74,74,74,74,74,74,74,74
Chronic cholestasis,itching,vomiting,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,None,None,None,None,None,None,None,None,None,None,3,1,19,40,46,54,86,74,74,74,74,74,74,74,74,74,74
Drug Reaction,itching,skin_rash,stomach_pain,burning_micturition,spotting_urination,None,None,None,None,None,None,None,None,None,None,None,None,3,4,10,13,76,74,74,74,74,74,74,74,74,74,74,74,74
Peptic ulcer diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain,passage_of_gases,internal_itching,None,None,None,None,None,None,None,None,None,None,None,1,25,46,54,78,88,74,74,74,74,74,74,74,74,74,74,74
AIDS,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,None,None,None,None,None,None,None,None,None,None,None,None,None,14,24,34,63,74,74,74,74,74,74,74,74,74,74,74,74,74
Diabetes ,fatigue,weight_loss,restlessness,lethargy,irregular_sugar_level,blurred_and_distorted_vision,obesity,excessive_hunger,increased_appetite,polyuria,None,None,None,None,None,None,None,2,29,47,52,83,65,69,82,108,114,74,74,74,74,74,74,74
Gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,None,None,None,None,None,None,None,None,None,None,None,None,None,1,23,35,56,74,74,74,74,74,74,74,74,74,74,74,74,74
Bronchial Asthma,fatigue,cough,high_fever,breathlessness,family_history,mucoid_sputum,None,None,None,None,None,None,None,None,None,None,None,2,22,34,18,77,89,74,74,74,74,74,74,74,74,74,74,74
Hypertension ,headache,chest_pain,dizziness,loss_of_balance,lack_of_concentration,None,None,None,None,None,None,None,None,None,None,None,None,8,21,37,61,75,74,74,74,74,74,74,74,74,74,74,74,74
Migraine,acidity,indigestion,headache,blurred_and_distorted_vision,excessive_hunger,stiff_neck,depression,irritability,visual_disturbances,None,None,None,None,None,None,None,None,9,25,8,65,82,32,99,106,107,74,74,74,74,74,74,74,74
Cervical spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness,loss_of_balance,None,None,None,None,None,None,None,None,None,None,None,None,15,20,31,37,61,74,74,74,74,74,74,74,74,74,74,74,74
Paralysis (brain hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,None,None,None,None,None,None,None,None,None,None,None,None,None,1,8,36,59,74,74,74,74,74,74,74,74,74,74,74,74,74
Jaundice,itching,vomiting,fatigue,weight_loss,high_fever,yellowish_skin,dark_urine,abdominal_pain,None,None,None,None,None,None,None,None,None,3,1,2,29,34,19,66,54,74,74,74,74,74,74,74,74,74
Malaria,chills,vomiting,high_fever,sweating,headache,nausea,diarrhoea,muscle_pain,None,None,None,None,None,None,None,None,None,5,1,34,38,8,40,56,101,74,74,74,74,74,74,74,74,74
Chicken pox,itching,skin_rash,fatigue,lethargy,high_fever,headache,loss_of_appetite,mild_fever,swelled_lymph_nodes,malaise,red_spots_over_body,None,None,None,None,None,None,3,4,2,52,34,8,46,104,100,97,117,74,74,74,74,74,74
Dengue,skin_rash,chills,joint_pain,vomiting,fatigue,high_fever,headache,nausea,loss_of_appetite,pain_behind_the_eyes,back_pain,malaise,muscle_pain,red_spots_over_body,None,None,None,4,5,6,1,2,34,8,40,46,116,15,97,101,117,74,74,74
Typhoid,chills,vomiting,fatigue,high_fever,headache,nausea,constipation,abdominal_pain,diarrhoea,toxic_look_(typhos),belly_pain,None,None,None,None,None,None,5,1,2,34,8,40,11,54,56,115,122,74,74,74,74,74,74
hepatitis A,joint_pain,vomiting,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,diarrhoea,mild_fever,yellowing_of_eyes,muscle_pain,None,None,None,None,None,None,6,1,19,66,40,46,54,56,104,86,101,74,74,74,74,74,74
Hepatitis B,itching,fatigue,lethargy,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellow_urine,yellowing_of_eyes,malaise,receiving_blood_transfusion,receiving_unsterile_injections,None,None,None,None,None,3,2,52,19,66,46,54,103,86,97,118,125,74,74,74,74,74
Hepatitis C,fatigue,yellowish_skin,nausea,loss_of_appetite,yellowing_of_eyes,family_history,None,None,None,None,None,None,None,None,None,None,None,2,19,40,46,86,77,74,74,74,74,74,74,74,74,74,74,74
Hepatitis D,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,None,None,None,None,None,None,None,None,6,1,2,19,66,40,46,54,86,74,74,74,74,74,74,74,74
Hepatitis E,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,None,None,None,None,6,1,2,34,19,66,40,46,54,86,123,124,128,74,74,74,74
Alcoholic hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,None,None,None,None,None,None,None,None,None,None,1,19,54,68,80,91,96,74,74,74,74,74,74,74,74,74,74
Tuberculosis,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,None,5,1,2,29,22,34,18,38,46,104,86,100,97,105,21,131,74
Common Cold,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,7,5,2,22,34,8,100,97,105,111,119,126,129,130,21,132,101
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,None,None,None,None,None,None,5,2,22,34,18,38,97,105,21,98,120,74,74,74,74,74,74
Dimorphic hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,None,None,None,None,None,None,None,None,None,None,None,None,11,27,49,70,87,74,74,74,74,74,74,74,74,74,74,74,74
